Easting,Northing,Tree_ID,Year,Nests_Removed
519849,171828,,2015,1
519849,173806,,2015,4
519848,171647,,2015,4
519848,173415,,2015,3
519846,171317,,2015,6
519844,171015,,2015,1
519844,171947,,2015,1
519844,173792,,2015,21
519843,171335,,2015,38
519843,174004,,2015,1
519842,171902,,2015,1
519842,174012,,2015,3
519841,171768,,2015,2
519841,172052,,2015,11
519841,172205,,2015,6
519838,173798,,2015,1
519837,172217,,2015,4
519836,173110,,2015,16
519836,173843,,2015,3
519836,173846,,2015,9
519835,171835,,2015,2
519834,173789,,2015,3
519833,172057,,2015,2
519832,171311,,2015,20
519831,170988,,2015,52
519831,171896,,2015,1
519827,173904,,2015,4
519826,171718,,2015,1
519826,171933,,2015,1
519825,172201,,2015,3
519825,173411,,2015,2
519825,173906,,2015,2
519825,174435,,2015,19
519824,171081,,2015,3
519823,171359,,2015,2
519822,173453,,2015,5
519821,171208,,2015,4
519821,171323,,2015,17
519821,172919,,2015,1
519820,170908,,2015,20
519820,170928,,2015,6
519820,172284,,2015,5
519819,171954,,2015,3
519815,170914,,2015,6
519815,171914,,2015,6
519814,171627,,2015,3
519813,170914,,2015,4
519813,171222,,2015,2
519813,173455,,2015,2
519812,171161,,2015,3
519812,172089,,2015,1
519809,170904,,2015,15
519808,170977,,2015,24
519808,171215,,2015,2
519807,171228,,2015,1
519807,171855,,2015,3
519806,173420,,2015,2
519806,173454,,2015,1
519805,170979,,2015,25
519805,171761,,2015,2
519804,170896,,2015,18
519804,171735,,2015,1
519803,171147,,2015,9
519803,171166,,2015,10
519802,173428,,2015,6
519801,172027,,2015,4
519800,171999,,2015,3
519800,173470,,2015,2
519799,171159,,2015,9
519799,171950,,2015,1
519798,171975,,2015,5
519797,172078,,2015,1
519793,171856,,2015,3
519793,173154,,2015,5
519792,171869,,2015,1
519792,172042,,2015,2
519792,173497,,2015,16
519792,173907,,2015,1
519790,174460,,2015,10
519788,171847,,2015,2
519788,172042,,2015,5
519788,172048,,2015,6
519787,171824,,2015,1
519787,172991,,2015,6
519787,173848,,2015,1
519786,173460,,2015,1
519785,171761,,2015,1
519784,172843,,2015,3
519784,173033,,2015,8
519782,173147,,2015,26
519781,171660,,2015,3
519780,171619,,2015,1
519780,171848,,2015,9
519779,171681,,2015,3
519779,172036,,2015,2
519779,174449,,2015,60
519777,171741,,2015,1
519777,172021,,2015,1
519774,171348,,2015,13
519774,173011,,2015,4
519772,171343,,2015,3
519772,171864,,2015,1
519772,172039,,2015,3
519768,171953,,2015,2
519767,172014,,2015,3
519767,173430,,2015,3
519767,173857,,2015,2
519765,170817,,2015,2
519765,171838,,2015,3
519763,173104,,2015,9
519762,171649,,2015,3
519761,172046,,2015,1
519761,172087,,2015,1
519760,172033,,2015,4
519760,173865,,2015,2
519755,172019,,2015,3
519754,173441,,2015,2
519753,170824,,2015,3
519752,172046,,2015,1
519751,173440,,2015,4
519750,174450,,2015,1
519749,171335,,2015,1
519749,172032,,2015,2
519747,172000,,2015,3
519746,172039,,2015,1
519746,172945,,2015,6
519745,171895,,2015,1
519743,173012,,2015,24
519742,173492,,2015,5
519741,171879,,2015,1
519740,171890,,2015,1
519740,172046,,2015,1
519740,173470,,2015,7
519739,173863,,2015,1
519738,172045,,2015,1
519736,172014,,2015,1
519734,174112,,2015,1
519733,172035,,2015,1
519733,172951,,2015,3
519727,172054,,2015,4
519726,171693,,2015,3
519726,171998,,2015,1
519726,172023,,2015,2
519726,173426,,2015,1
519726,173483,,2015,1
519725,172919,,2015,2
519724,173503,,2015,1
519723,171706,,2015,3
519723,171897,,2015,2
519720,172019,,2015,2
519720,174442,,2015,15
519719,172008,,2015,1
519719,172034,,2015,2
519718,171803,,2015,3
519718,171972,,2015,2
519718,171974,,2015,1
519717,173872,,2015,1
519714,171727,,2015,7
519713,173441,,2015,4
519712,171366,,2015,1
519712,173866,,2015,2
519710,173850,,2015,2
519708,172925,,2015,4
519705,171803,,2015,8
519705,173900,,2015,3
519703,173447,,2015,3
519701,173433,,2015,1
519700,171858,,2015,3
519699,171795,,2015,4
519699,171980,,2015,1
519697,171854,,2015,1
519697,173437,,2015,2
519696,171795,,2015,4
519696,172027,,2015,2
519693,171959,,2015,1
519690,173881,,2015,2
519688,172894,,2015,2
519687,171812,,2015,2
519685,172878,,2015,3
519682,171843,,2015,3
519682,171992,,2015,1
519680,171968,,2015,3
519677,172014,,2015,3
519675,171845,,2015,2
519669,171195,,2015,4
519669,171196,,2015,4
519669,172246,,2015,3
519668,172000,,2015,2
519667,170750,,2015,21
519665,172887,,2015,1
519665,173465,,2015,10
519663,171712,,2015,1
519662,171209,,2015,1
519662,173231,,2015,9
519658,171181,,2015,5
519657,171977,,2015,3
519656,171208,,2015,1
519656,172879,,2015,5
519656,173220,,2015,11
519651,170721,,2015,11
519646,171839,,2015,3
519645,171176,,2015,7
519643,172065,,2015,2
519643,172874,,2015,4
519642,171175,,2015,4
519642,171993,,2015,1
519642,172961,,2015,2
519642,173466,,2015,29
519641,172715,,2015,3
519640,171203,,2015,2
519638,171202,,2015,5
519638,172079,,2015,1
519638,172703,,2015,1
519637,171173,,2015,1
519637,171205,,2015,2
519631,171764,,2015,1
519629,171174,,2015,6
519629,171200,,2015,9
519628,171200,,2015,2
519628,171212,,2015,3
519627,172095,,2015,4
519626,171208,,2015,1
519626,171663,,2015,14
519625,171215,,2015,7
519625,171709,,2015,1
519625,172882,,2015,4
519624,171224,,2015,2
519624,173470,,2015,15
519623,172954,,2015,2
519622,171210,,2015,5
519620,172926,,2015,2
519619,172710,,2015,3
519616,172098,,2015,3
519615,172975,,2015,3
519614,171191,,2015,12
519613,173467,,2015,14
519611,171230,,2015,15
519611,171823,,2015,1
519610,171793,,2015,4
519608,171763,,2015,3
519608,172947,,2015,3
519607,173475,,2015,8
519605,171164,,2015,7
519602,172693,,2015,6
519600,171717,,2015,5
519598,171817,,2015,1
519598,172713,,2015,2
519597,171136,,2015,1
519597,171935,,2015,1
519597,172865,,2015,2
519596,172600,,2015,7
519595,172068,,2015,3
519595,173481,,2015,12
519592,172754,,2015,1
519590,173440,,2015,2
519589,171774,,2015,1
519587,172064,,2015,5
519587,172574,,2015,3
519587,172699,,2015,6
519585,172054,,2015,3
519585,172073,,2015,2
519584,172855,,2015,4
519579,172754,,2015,2
519579,172822,,2015,4
519578,172798,,2015,1
519573,171140,,2015,6
519573,171952,,2015,1
519573,172672,,2015,2
519572,171125,,2015,4
519571,171136,,2015,12
519570,172840,,2015,4
519570,173482,,2015,4
519569,171953,,2015,2
519563,172070,,2015,6
519561,171153,,2015,5
519560,171950,,2015,4
519560,172664,,2015,23
519559,172044,,2015,1
519559,172622,,2015,1
519555,171945,,2015,3
519555,173442,,2015,2
519555,173446,,2015,1
519553,172032,,2015,1
519553,174449,,2015,40
519551,172065,,2015,6
519549,172685,,2015,1
519547,172646,,2015,2
519545,172593,,2015,5
519544,172577,,2015,4
519544,172734,,2015,4
519542,173474,,2015,13
519542,174411,,2015,18
519539,173471,,2015,1
519538,171979,,2015,1
519537,172053,,2015,3
519533,173043,,2015,1
519532,172583,,2015,1
519532,172752,,2015,2
519530,173071,,2015,1
519526,173068,,2015,6
519525,172063,,2015,3
519524,171991,,2015,1
519521,172561,,2015,6
519520,172687,,2015,1
519520,172693,,2015,7
519516,172038,,2015,8
519513,172017,,2015,1
519513,172652,,2015,8
519512,170970,,2015,2
519511,170985,,2015,1
519511,171998,,2015,1
519511,172052,,2015,15
519511,172120,,2015,3
519510,172696,,2015,7
519508,172564,,2015,4
519508,173694,,2015,3
519505,172704,,2015,1
519504,171991,,2015,1
519501,173803,,2015,1
519500,172790,,2015,1
519500,173450,,2015,4
519500,173650,,2015,1
519500,174420,,2015,6
519495,171033,,2015,4
519495,172029,,2015,3
519495,172572,,2015,9
519495,173499,,2015,11
519495,173819,,2015,3
519492,171049,,2015,2
519492,172005,,2015,5
519492,172551,,2015,12
519491,172794,,2015,1
519491,173986,,2015,2
519490,172770,,2015,5
519490,173355,,2015,6
519490,173492,,2015,24
519489,173374,,2015,1
519489,173661,,2015,6
519486,171026,,2015,3
519485,173498,,2015,7
519484,172763,,2015,3
519483,171031,,2015,2
519483,171045,,2015,5
519483,173361,,2015,4
519483,173632,,2015,2
519480,171025,,2015,2
519480,172532,,2015,5
519479,173849,,2015,4
519478,173413,,2015,1
519477,171043,,2015,2
519477,172723,,2015,1
519475,173497,,2015,3
519474,171034,,2015,1
519473,172031,,2015,1
519472,172634,,2015,8
519471,172719,,2015,2
519471,172828,,2015,2
519468,174390,,2015,1
519467,173497,,2015,4
519467,174392,,2015,1
519466,172699,,2015,6
519466,173384,,2015,2
519464,172829,,2015,1
519464,173367,,2015,2
519464,173664,,2015,2
519464,173898,,2015,3
519462,173504,,2015,5
519460,172713,,2015,2
519459,173493,,2015,4
519456,173493,,2015,8
519455,172817,,2015,3
519454,173383,,2015,4
519454,173651,,2015,1
519454,173851,,2015,5
519451,170690,,2015,1
519451,173420,,2015,5
519449,173413,,2015,2
519448,173660,,2015,9
519445,173398,,2015,2
519444,173498,,2015,10
519443,172812,,2015,2
519442,172525,,2015,5
519442,174318,,2015,3
519442,174336,,2015,1
519440,173510,,2015,10
519439,173418,,2015,4
519439,173612,,2015,6
519439,173665,,2015,3
519438,173385,,2015,11
519436,173623,,2015,6
519433,172781,,2015,4
519433,173403,,2015,5
519430,172820,,2015,1
519428,172766,,2015,2
519428,173425,,2015,8
519427,173407,,2015,3
519427,173776,,2015,1
519424,170618,,2015,25
519422,171318,,2015,3
519421,173756,,2015,3
519420,172860,,2015,1
519420,173550,,2015,10
519418,173787,,2015,2
519413,170606,,2015,8
519412,170993,,2015,12
519412,172777,,2015,2
519411,172828,,2015,1
519407,170844,,2015,1
519407,172555,,2015,14
519407,172858,,2015,2
519405,170847,,2015,2
519405,170848,,2015,1
519405,173775,,2015,3
519403,172841,,2015,4
519401,172850,,2015,1
519398,170596,,2015,21
519398,172855,,2015,3
519394,172813,,2015,12
519392,170576,,2015,4
519388,170559,,2015,3
519381,170942,,2015,3
519381,172861,,2015,1
519377,172848,,2015,1
519369,173703,,2015,2
519368,172852,,2015,2
519366,171017,,2015,1
519366,171054,,2015,6
519365,171018,,2015,1
519365,171019,,2015,1
519365,173998,,2015,1
519363,170920,,2015,11
519360,171004,,2015,1
519360,173722,,2015,1
519358,174001,,2015,1
519357,171018,,2015,3
519355,171000,,2015,1
519355,171119,,2015,1
519354,170624,,2015,15
519353,171008,,2015,2
519353,171135,,2015,7
519351,173775,,2015,1
519349,171055,,2015,36
519349,172529,,2015,4
519346,171102,,2015,9
519346,172844,,2015,1
519344,170905,,2015,3
519341,172861,,2015,2
519337,174017,,2015,1
519333,174035,,2015,1
519332,172850,,2015,3
519327,172834,,2015,2
519312,172812,,2015,1
519308,172787,,2015,2
519308,172799,,2015,1
519305,172695,,2015,11
519303,170957,,2015,5
519297,172783,,2015,1
519294,172690,,2015,6
519292,172782,,2015,1
519288,172785,,2015,2
519277,172694,,2015,11
519274,172798,,2015,2
519268,173027,,2015,4
519256,170724,,2015,1
519255,172790,,2015,1
519254,170702,,2015,22
519254,172682,,2015,5
519243,172690,,2015,1
519241,174063,,2015,2
519240,170666,,2015,1
519240,172795,,2015,1
519234,174047,,2015,2
519233,174084,,2015,2
519231,174039,,2015,7
519229,172682,,2015,9
519227,170656,,2015,3
519227,174106,,2015,1
519226,170544,,2015,2
519226,170701,,2015,20
519226,174088,,2015,1
519225,173863,,2015,1
519224,170641,,2015,6
519222,174036,,2015,1
519220,170482,,2015,6
519220,170687,,2015,81
519220,172693,,2015,2
519216,170444,,2015,3
519215,170504,,2015,1
519213,173060,,2015,1
519212,170710,,2015,5
519211,170652,,2015,1
519211,174033,,2015,4
519207,170536,,2015,3
519207,174085,,2015,1
519206,173851,,2015,3
519205,171711,,2015,4
519205,174022,,2015,2
519203,170744,,2015,2
519202,171195,,2015,30
519201,170791,,2015,1
519200,174096,,2015,1
519199,171145,,2015,4
519199,172670,,2015,2
519199,172692,,2015,1
519198,170553,,2015,1
519196,172660,,2015,1
519195,170729,,2015,1
519195,172671,,2015,2
519193,172597,,2015,2
519192,170756,,2015,1
519185,171159,,2015,10
519180,174427,,2015,2
519177,171732,,2015,7
519177,171746,,2015,4
519174,171044,,2015,82
519171,171722,,2015,8
519170,171734,,2015,9
519169,171070,,2015,26
519167,171718,,2015,3
519165,170655,,2015,2
519164,172660,,2015,1
519162,171774,,2015,3
519160,172764,,2015,1
519159,171718,,2015,1
519158,171187,,2015,8
519158,171813,,2015,1
519155,171728,,2015,1
519154,171709,,2015,1
519153,171699,,2015,2
519153,172562,,2015,6
519149,172765,,2015,2
519145,171189,,2015,6
519145,171225,,2015,14
519145,171738,,2015,3
519144,171882,,2015,2
519143,171313,,2015,3
519143,171863,,2015,1
519142,171803,,2015,4
519141,171328,,2015,11
519140,171696,,2015,1
519138,172481,,2015,4
519136,171693,,2015,4
519135,172579,,2015,1
519133,171341,,2015,1
519132,170915,,2015,1
519132,171475,,2015,3
519129,171681,,2015,4
519127,171671,,2015,2
519124,171465,,2015,3
519124,172495,,2015,2
519123,171670,,2015,2
519119,171332,,2015,6
519119,171500,,2015,1
519117,171994,,2015,6
519113,174307,,2015,5
519112,173781,,2015,4
519110,172547,,2015,1
519108,171648,,2015,1
519104,170783,,2015,1
519104,170974,,2015,4
519104,172751,,2015,1
519103,171364,,2015,22
519102,171349,,2015,1
519101,171614,,2015,4
519100,171338,,2015,2
519100,171643,,2015,3
519100,172700,,2015,4
519098,173791,,2015,1
519097,171454,,2015,3
519097,173763,,2015,15
519096,171454,,2015,1
519092,170993,,2015,14
519092,171643,,2015,11
519091,171839,,2015,3
519089,171643,,2015,33
519087,171015,,2015,6
519087,172826,,2015,2
519085,171641,,2015,2
519082,170890,,2015,17
519082,171834,,2015,1
519078,173798,,2015,3
519073,171041,,2015,7
519069,170959,,2015,14
519068,173797,,2015,1
519066,170941,,2015,8
519066,173769,,2015,2
519065,170973,,2015,2
519064,170986,,2015,5
519063,172825,,2015,4
519059,170963,,2015,8
519059,171029,,2015,16
519054,171304,,2015,2
519048,171039,,2015,22
519047,170997,,2015,8
519043,171082,,2015,35
519042,171050,,2015,9
519041,172492,,2015,2
519035,171095,,2015,6
519035,171115,,2015,10
519034,171146,,2015,26
519032,171134,,2015,3
519031,171126,,2015,12
519031,171194,,2015,2
519030,171201,,2015,4
519029,171412,,2015,1
519029,172534,,2015,1
519028,171739,,2015,5
519027,171158,,2015,5
519027,171175,,2015,4
519026,171179,,2015,1
519025,171180,,2015,5
519024,171111,,2015,21
519022,173823,,2015,1
519021,171230,,2015,4
519020,171183,,2015,16
519020,171187,,2015,9
519019,171243,,2015,7
519018,171115,,2015,3
519014,171792,,2015,1
519011,172534,,2015,2
519011,173794,,2015,2
519007,171194,,2015,1
519005,173772,,2015,1
519000,171212,,2015,13
519000,171350,,2015,10
518998,171200,,2015,29
518997,171264,,2015,7
518995,171806,,2015,6
518993,171783,,2015,2
518991,171289,,2015,7
518990,172434,,2015,3
518988,171236,,2015,15
518986,171279,,2015,4
518984,171307,,2015,4
518983,171342,,2015,3
518981,171275,,2015,2
518977,171384,,2015,5
518975,171260,,2015,7
518972,171318,,2015,5
518969,171769,,2015,1
518961,171324,,2015,2
518959,171736,,2015,2
518958,171418,,2015,26
518958,171429,,2015,9
518956,171405,,2015,18
518950,171770,,2015,1
518949,171810,,2015,1
518948,172240,,2015,2
518936,172187,,2015,4
518936,172255,,2015,1
518935,171439,,2015,4
518930,172196,,2015,3
518928,171819,,2015,2
518924,172260,,2015,3
518923,171470,,2015,6
518917,172255,,2015,2
518915,172305,,2015,2
518912,172336,,2015,1
518907,172297,,2015,4
518907,172357,,2015,2
518889,172376,,2015,2
518885,171724,,2015,4
518884,171525,,2015,4
518881,171704,,2015,1
518879,172489,,2015,1
518874,174050,,2015,1
518869,172524,,2015,1
518862,172512,,2015,2
518861,172548,,2015,1
518842,172624,,2015,1
518841,173857,,2015,9
518840,171900,,2015,6
518838,172571,,2015,1
518790,172333,,2015,7
518787,173255,,2015,5
518776,172808,,2015,8
518772,173163,,2015,15
518764,173258,,2015,8
518758,172810,,2015,1
518745,173162,,2015,13
518744,173141,,2015,10
518736,172549,,2015,1
518725,172912,,2015,1
518717,172583,,2015,1
518714,173129,,2015,15
518709,173039,,2015,3
518701,172665,,2015,1
518700,172554,,2015,2
518697,172888,,2015,1
518692,172511,,2015,28
518692,172530,,2015,2
518686,172526,,2015,3
518683,172444,,2015,31
518680,172390,,2015,6
518680,173076,,2015,1
518676,172567,,2015,1
518675,173908,,2015,2
518666,172616,,2015,2
518663,172641,,2015,2
518657,172482,,2015,1
518651,173185,,2015,4
518648,173867,,2015,4
518643,172576,,2015,1
518635,173159,,2015,4
518632,172698,,2015,5
518627,172576,,2015,3
518625,173848,,2015,3
518623,173380,,2015,1
518619,172601,,2015,3
518616,172689,,2015,5
518615,173257,,2015,4
518613,173357,,2015,1
518613,173395,,2015,1
518611,172639,,2015,2
518603,172674,,2015,2
518601,173343,,2015,7
518597,172677,,2015,3
518589,172671,,2015,11
518588,172667,,2015,22
518585,173326,,2015,1
518584,171702,,2015,30
518584,173795,,2015,2
518581,173291,,2015,7
518581,173818,,2015,2
518580,172699,,2015,33
518579,173415,,2015,6
518572,173734,,2015,4
518570,172756,,2015,30
518561,172798,,2015,1
518560,172784,,2015,1
518554,172719,,2015,15
518552,172792,,2015,9
518552,173710,,2015,1
518551,172758,,2015,10
518548,172711,,2015,2
518543,172713,,2015,22
518543,173744,,2015,1
518529,172643,,2015,1
518528,172866,,2015,34
518525,172755,,2015,56
518524,172868,,2015,3
518520,172903,,2015,5
518519,172840,,2015,38
518515,172781,,2015,58
518512,172899,,2015,5
518511,172710,,2015,13
518507,172864,,2015,2
518504,172839,,2015,14
518502,172860,,2015,13
518501,172679,,2015,2
518501,172682,,2015,2
518496,172856,,2015,19
518493,172834,,2015,49
518487,172861,,2015,22
518474,172786,,2015,38
518469,172782,,2015,90
518461,172917,,2015,14
518457,172932,,2015,9
518455,172844,,2015,83
518454,172916,,2015,8
518451,172865,,2015,7
518446,172726,,2015,8
518438,172741,,2015,3
518438,172755,,2015,21
518434,172859,,2015,13
518429,172750,,2015,17
518428,172736,,2015,13
518428,172756,,2015,15
518415,172753,,2015,11
518409,173016,,2015,2
518292,172988,,2015,1
518289,173010,,2015,1
518282,173030,,2015,2
518280,173048,,2015,1
518276,173059,,2015,1
518273,173086,,2015,7
518270,173070,,2015,2
518250,173132,,2015,2
518241,173151,,2015,6
522018,173163,,2016,3
521883,172971,,2016,3
521831,172918,,2016,4
521566,173588,,2016,3
521530,173627,,2016,1
521527,172855,,2016,2
521518,173483,,2016,1
521517,172511,,2016,2
521512,173383,,2016,1
521511,173462,,2016,3
521511,173554,,2016,1
521506,172823,,2016,4
521495,173170,,2016,1
521467,173077,,2016,2
521451,172839,,2016,4
521393,173266,,2016,3
521393,173909,,2016,1
521386,173342,,2016,2
521381,172998,,2016,1
521370,173001,,2016,2
521368,172988,,2016,3
521350,173472,,2016,2
521346,172908,,2016,10
521321,172348,,2016,1
521313,172875,,2016,2
521310,173063,,2016,3
521307,172412,,2016,1
521307,172437,,2016,7
521303,172878,,2016,3
521301,172883,,2016,1
521294,172456,,2016,11
521292,172534,,2016,11
521292,172631,,2016,3
521292,172724,,2016,2
521292,172866,,2016,4
521287,172857,,2016,4
521286,172697,,2016,2
521284,172862,,2016,1
521283,172443,,2016,2
521283,172673,,2016,2
521281,172687,,2016,3
521281,172846,,2016,3
521280,172703,,2016,1
521279,172417,,2016,2
521279,172458,,2016,2
521279,172608,,2016,7
521279,172617,,2016,3
521279,172631,,2016,8
521279,172736,,2016,2
521278,172486,,2016,7
521278,172576,,2016,5
521277,172599,,2016,4
521276,172565,,2016,11
521275,172351,,2016,1
521275,172529,,2016,7
521274,172665,,2016,2
521274,172866,,2016,9
521274,173592,,2016,4
521273,172725,,2016,7
521273,172840,,2016,6
521272,172279,,2016,24
521272,172690,,2016,1
521272,172710,,2016,1
521271,172736,,2016,8
521271,172797,,2016,1
521269,172280,,2016,17
521266,172685,,2016,14
521251,172547,,2016,15
521250,172565,,2016,28
521246,172485,,2016,4
521245,172374,,2016,3
521244,172418,,2016,1
521241,172419,,2016,2
521241,172552,,2016,37
521239,172442,,2016,5
521239,172529,,2016,2
521238,172276,,2016,42
521238,172527,,2016,11
521237,172615,,2016,2
521236,172565,,2016,24
521235,172472,,2016,7
521231,172443,,2016,14
521218,172271,,2016,27
521217,172930,,2016,4
521213,172524,,2016,4
521212,172526,,2016,7
